comp_id,id,flag,spacecraft,time_start,time_end,time_pt_max,pt_max,b_max,np_max,v_min,v_max
|15||STEREO-B|2011-06-16 19:36:00|2011-06-17 02:12:00|2011-06-16 23:50:00|360|25|50|350|660
|16|*|STEREO-B|2011-06-26 04:00:00|2011-06-29 06:00:00|2011-06-27 01:26:00|150|14.3|27.1|295|490
|17||STEREO-B|2011-07-12 19:30:00|2011-07-14 01:00:00|2011-07-13 08:28:00|155|13|20|380|710
|18||STEREO-B|2011-07-19 18:45:00|2011-07-20 14:00:00|2011-07-19 23:00:00|110|11.7|25|300|440
|19||STEREO-B|2011-07-23 21:14:00|2011-07-24 21:18:00|2011-07-24 14:46:00|250|16|30|300|660
|20||STEREO-B|2011-07-30 19:05:00|2011-07-31 20:32:00|2011-07-31 05:58:00|250|20|40|300|730
|21||STEREO-B|2011-08-09 01:00:00|2011-08-09 14:00:00|2011-08-09 07:26:00|360|27|40|300|660
|22||STEREO-B|2011-08-13 16:00:00|2011-08-14 22:21:00|2011-08-14 08:55:00|60|8.7|10|345|550
|23||STEREO-B|2011-08-27 02:03:00|2011-08-27 21:35:00|2011-08-27 12:47:00|220|18|36.2|290|570
|24||STEREO-B|2011-09-04 19:00:00|2011-09-06 05:00:00|2011-09-05 17:21:00|160|11.5|20|300|540
|25||STEREO-B|2011-09-10 18:00:00|2011-09-11 09:00:00|2011-09-10 21:43:00|200|14|40|350|490
|26||STEREO-B|2011-09-21 01:27:00|2011-09-22 02:00:00|2011-09-21 06:05:00|75|12.5|12.7|340|610
|27||STEREO-B|2011-10-13 10:00:00|2011-10-15 18:00:00|2011-10-14 13:10:00|37|6.75|7|290|430
|28||STEREO-B|2011-11-30 12:40:00|2011-12-02 08:00:00|||11||290|485
|29||STEREO-B|2011-12-12 02:00:00|2011-12-13 04:52:00|2011-12-12 14:10:00|170|14.7|20|290|420
|30|*|STEREO-B|2011-12-26 23:50:00|2011-12-30 00:00:00|2011-12-27 22:44:00|170|16.7|40|315|485
|1||STEREO-B|2012-01-06 12:13:00|2012-01-08 18:29:00|2012-01-08 05:04:00|150|11.5|20|285|420
|2||STEREO-B|2012-01-24 03:30:00|2012-01-28 04:00:00|2012-01-25 06:55:00|65|10|20|300|560
|3||STEREO-B|2012-02-03 05:46:00|2012-02-03 15:20:00|2012-02-03 10:16:00|260|18.2|63.03|360|470
|4||STEREO-B|2012-02-09 14:15:00|2012-02-11 12:40:00|2012-02-10 03:42:00|160|16|28.65|290|610
|5||STEREO-B|2012-02-20 10:27:00|2012-02-23 03:38:00|2012-02-21 14:39:00|240|13.5|26.65|290|590
|6||STEREO-B|2012-03-04 06:00:00|2012-03-06 20:55:00|2012-03-05 08:00:00|135|9.8|16.24|300|468
|7||STEREO-B|2012-03-07 18:14:00|2012-03-08 17:00:00|2012-03-07 21:04:00|540|22|60|420|820
|8||STEREO-B|2012-03-18 06:00:00|2012-03-21 12:00:00|2012-03-18 20:00:00|72|9|23.58|305|525
|9|?|STEREO-B|2012-03-22 23:00:00|2012-03-24 06:00:00|2012-03-24 01:44:00|130|9.1|10.39|310|435
|10||STEREO-B|2012-04-02 08:00:00|2012-04-05 10:00:00|2012-04-03 02:03:00|70|8|10|370|680
|11||STEREO-B|2012-04-13 12:00:00|2012-04-16 10:00:00|2012-04-14 15:51:00|260|20|23.78|280|740
|12|?|STEREO-B|2012-04-28 03:30:00|2012-04-29 04:00:00|2012-04-28 11:55:00|39|7.6|10|290|430
|13||STEREO-B|2012-04-30 08:00:00|2012-05-02 06:00:00|2012-04-30 19:48:00|150|16|20|292|535
