time_start,time_end,time_peak,xray_class,lat_hg,long_hg,long_carr,nar,ename,url_nar,url_flare
2013-06-13 08:21:00| 2013-06-13 08:28:00| 2013-06-13 08:23:00| B4.1| -20| -89| 242.91| 11772| gev_20130613_0821| http://www.solarmonitor.org/region.php?date=20130613&region=11772| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/13/gev_20130613_0821/index.html
2013-06-13 09:20:00| 2013-06-13 09:33:00| 2013-06-13 09:27:00| B7.2| -11| 23| 354.37| 11768| gev_20130613_0920| http://www.solarmonitor.org/region.php?date=20130613&region=11768| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/13/gev_20130613_0920/index.html
2013-06-13 09:55:00| 2013-06-13 10:11:00| 2013-06-13 10:06:00| B9.3| -11| 25| 356.05| 11768| gev_20130613_0955| http://www.solarmonitor.org/region.php?date=20130613&region=11768| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/13/gev_20130613_0955/index.html
2013-06-13 14:36:00| 2013-06-13 14:56:00| 2013-06-13 14:52:00| B9.7| -19| -78| 250.47| 11774| gev_20130613_1436| http://www.solarmonitor.org/region.php?date=20130613&region=11774| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/13/gev_20130613_1436/index.html
2013-06-13 21:06:00| 2013-06-13 21:13:00| 2013-06-13 21:10:00| B3.6| -10| 30| 354.88| 11768| gev_20130613_2106| http://www.solarmonitor.org/region.php?date=20130613&region=11768| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/13/gev_20130613_2106/index.html
2013-06-13 23:53:00| 2013-06-13 01:15:00| 2013-06-13 00:31:00| C1.2| -23| -78| 245.35| 11775| gev_20130613_2353| http://www.solarmonitor.org/region.php?date=20130614&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/13/gev_20130613_2353/index.html
2013-06-14 01:51:00| 2013-06-14 01:58:00| 2013-06-14 01:53:00| B7.2| -18| -89| 233.26| 11774| gev_20130614_0151| http://www.solarmonitor.org/region.php?date=20130614&region=11774| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/14/gev_20130614_0151/index.html
2013-06-14 10:15:00| 2013-06-14 10:27:00| 2013-06-14 10:20:00| B6.1| -20| -64| 253.63| 11772| gev_20130614_1015| http://www.solarmonitor.org/region.php?date=20130614&region=11772| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/14/gev_20130614_1015/index.html
2013-06-15 03:39:00| 2013-06-15 05:11:00| 2013-06-15 04:00:00| C1.0| -16| -75| 233.03| 11774| gev_20130615_0339| http://www.solarmonitor.org/region.php?date=20130615&region=11774| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/15/gev_20130615_0339/index.html
2013-06-15 04:28:00| 2013-06-15 05:10:00| 2013-06-15 04:51:00| B8.7| -16| -82| 225.58| 11774| gev_20130615_0428| http://www.solarmonitor.org/region.php?date=20130615&region=11774| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/15/gev_20130615_0428/index.html
2013-06-15 09:29:00| 2013-06-15 09:37:00| 2013-06-15 09:33:00| B7.1| -25| -89| 215.82| 11775| gev_20130615_0929| http://www.solarmonitor.org/region.php?date=20130615&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/15/gev_20130615_0929/index.html
2013-06-15 20:16:00| 2013-06-15 20:23:00| 2013-06-15 20:20:00| B5.2| -25| -79| 219.87| 11775| gev_20130615_2016| http://www.solarmonitor.org/region.php?date=20130615&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/15/gev_20130615_2016/index.html
2013-06-15 23:00:00| 2013-06-15 23:13:00| 2013-06-15 23:06:00| B9.8| -11| 59| 356.36| 11768| gev_20130615_2300| http://www.solarmonitor.org/region.php?date=20130615&region=11768| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/15/gev_20130615_2300/index.html
2013-06-16 02:09:00| 2013-06-16 02:17:00| 2013-06-16 02:13:00| B7.0| -20| -40| 255.62| 11772| gev_20130616_0209| http://www.solarmonitor.org/region.php?date=20130616&region=11772| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/16/gev_20130616_0209/index.html
2013-06-16 02:30:00| 2013-06-16 02:46:00| 2013-06-16 02:37:00| B6.9| -13| 63| 358.43| 11768| gev_20130616_0230| http://www.solarmonitor.org/region.php?date=20130616&region=11768| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/16/gev_20130616_0230/index.html
2013-06-16 03:11:00| 2013-06-16 03:16:00| 2013-06-16 03:13:00| B6.1| -24| -75| 220.05| 11775| gev_20130616_0311| http://www.solarmonitor.org/region.php?date=20130616&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/16/gev_20130616_0311/index.html
2013-06-16 05:32:00| 2013-06-16 05:37:00| 2013-06-16 05:33:00| B7.0| -24| -74| 219.76| 11775| gev_20130616_0532| http://www.solarmonitor.org/region.php?date=20130616&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/16/gev_20130616_0532/index.html
2013-06-16 05:46:00| 2013-06-16 05:55:00| 2013-06-16 05:52:00| B6.9| -26| -72| 221.63| 11775| gev_20130616_0546| http://www.solarmonitor.org/region.php?date=20130616&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/16/gev_20130616_0546/index.html
2013-06-16 10:13:00| 2013-06-16 10:26:00| 2013-06-16 10:20:00| C1.0| -23| -32| 259.17| 11769| gev_20130616_1013| http://www.solarmonitor.org/region.php?date=20130616&region=11769| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/16/gev_20130616_1013/index.html
2013-06-16 17:49:00| 2013-06-16 18:00:00| 2013-06-16 17:52:00| B6.2| -29| -66| 220.98| 11775| gev_20130616_1749| http://www.solarmonitor.org/region.php?date=20130616&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/16/gev_20130616_1749/index.html
2013-06-16 20:58:00| 2013-06-16 21:33:00| 2013-06-16 21:25:00| B7.6| -24| -64| 221.25| 11775| gev_20130616_2058| http://www.solarmonitor.org/region.php?date=20130616&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/16/gev_20130616_2058/index.html
2013-06-17 02:53:00| 2013-06-17 04:10:00| 2013-06-17 03:47:00| C1.2| -28| -59| 222.98| 11775| gev_20130617_0253| http://www.solarmonitor.org/region.php?date=20130617&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/17/gev_20130617_0253/index.html
2013-06-17 04:29:00| 2013-06-17 04:59:00| 2013-06-17 04:52:00| C1.0| -30| -60| 221.10| 11775| gev_20130617_0429| http://www.solarmonitor.org/region.php?date=20130617&region=11775| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/17/gev_20130617_0429/index.html
2013-06-17 07:19:00| 2013-06-17 09:01:00| 2013-06-17 08:12:00| C1.7| -20| -25| 254.54| 11772| gev_20130617_0719| http://www.solarmonitor.org/region.php?date=20130617&region=11772| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/17/gev_20130617_0719/index.html
2013-06-17 22:33:00| 2013-06-17 22:50:00| 2013-06-17 22:38:00| C1.2| 1| -39| 232.14| 11773| gev_20130617_2233| http://www.solarmonitor.org/region.php?date=20130617&region=11773| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/17/gev_20130617_2233/index.html
2013-06-18 00:40:00| 2013-06-18 03:45:00| 2013-06-18 02:07:00| C2.4| -12| -89| 180.97| | gev_20130618_0040| | http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/18/gev_20130618_0040/index.html
2013-06-18 00:53:00| 2013-06-18 03:23:00| 2013-06-18 02:07:00| C2.4| -12| -89| 180.85| | gev_20130618_0053| | http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/18/gev_20130618_0053/index.html
