time_start,time_peak,time_end,xclass_est,id_flare,lat_hg,long_hg,long_carr,rsun,nar,flux_est,flux_goes,time_peak_goes,tdiff_peak,comesep,nimg,dimming,euv_wave,url_flare,url_dimming,url_wave
2015/02/07 17:48|2015/02/08 17:58|2015/02/08 18:22|C2|7565||||1.01||18.7|23.6|2015/02/08 17:54|-4||18||edge|http://solardemon.oma.be/science/flares.php?fid=7565||
2015/02/07 19:34|2015/02/08 19:44|2015/02/08 19:50|C1|7566|9|55|328.96|0.85|12277|12.0|23.0|2015/02/08 19:38|-6||9||wave|http://solardemon.oma.be/science/flares.php?fid=7566||http://solardemon.oma.be/science/wave_plots.php?flare_id=7566
2015/02/08 05:12|2015/02/09 05:20|2015/02/09 05:26|C2|7567|10|56|324.67|0.86|12277|20.6|26.0|2015/02/09 05:18|-2||8|-77|wave|http://solardemon.oma.be/science/flares.php?fid=7567|http://solardemon.oma.be/science/dimmings.php?did=3965|http://solardemon.oma.be/science/wave_plots.php?flare_id=7567
2015/02/08 11:00|2015/02/09 11:04|2015/02/09 11:38|C2|7570|-7|17|282.49|0.30|12280|16.7|26.1|2015/02/09 11:00|-4||20||wave|http://solardemon.oma.be/science/flares.php?fid=7570||http://solardemon.oma.be/science/wave_plots.php?flare_id=7570
2015/02/08 21:02|2015/02/09 21:06|2015/02/09 22:14|C2|7573|-7|24|283.99|0.42|12280|16.3|31.9|2015/02/09 21:04|-2||37||wave|http://solardemon.oma.be/science/flares.php?fid=7573||http://solardemon.oma.be/science/wave_plots.php?flare_id=7573
2015/02/08 22:18|2015/02/09 22:28|2015/02/09 22:42|C1|7575||||1.00||12.1|||-29||13|-150|edge|http://solardemon.oma.be/science/flares.php?fid=7575|http://solardemon.oma.be/science/dimmings.php?did=3970|
2015/02/09 06:00|2015/02/10 06:10|2015/02/10 06:36|C3|7576|-13|-65|190.07|0.90||29.3|37.9|2015/02/10 06:07|-3||19|-233|wave|http://solardemon.oma.be/science/flares.php?fid=7576|http://solardemon.oma.be/science/dimmings.php?did=3972|http://solardemon.oma.be/science/wave_plots.php?flare_id=7576
2015/02/09 18:30|2015/02/10 19:08|2015/02/10 19:34|C2|7579|-7|37|285.21|0.60|12280|20.9||2015/02/10 19:09|1||33||wave|http://solardemon.oma.be/science/flares.php?fid=7579||http://solardemon.oma.be/science/wave_plots.php?flare_id=7579
2015/02/09 22:40|2015/02/10 23:46|2015/02/10 03:24|M2|7581|13|-59|186.92|0.91|12282|207.9|244.0|2015/02/10 23:35|-11|98321|143|-1186|wave|http://solardemon.oma.be/science/flares.php?fid=7581|http://solardemon.oma.be/science/dimmings.php?did=3975|http://solardemon.oma.be/science/wave_plots.php?flare_id=7581
2015/02/10 02:02|2015/02/11 02:04|2015/02/11 02:26|C3|7582|-8|41|285.08|0.66|12280|34.4|83.2|2015/02/11 02:02|-2|98305|13||wave|http://solardemon.oma.be/science/flares.php?fid=7582||http://solardemon.oma.be/science/wave_plots.php?flare_id=7582
2015/02/10 08:34|2015/02/11 08:48|2015/02/11 09:08|C2|7585|10|-66|174.49|0.94||22.8|27.7|2015/02/11 08:44|-4||18|-18|wave|http://solardemon.oma.be/science/flares.php?fid=7585|http://solardemon.oma.be/science/dimmings.php?did=3977|http://solardemon.oma.be/science/wave_plots.php?flare_id=7585
2015/02/12 02:10|2015/02/13 02:20|2015/02/13 02:42|C2|7589|-7|68|285.67|0.93|12280|23.4|60.7|2015/02/13 02:12|-8||17||wave|http://solardemon.oma.be/science/flares.php?fid=7589||http://solardemon.oma.be/science/wave_plots.php?flare_id=7589
2015/02/18 21:46|2015/02/19 22:12|2015/02/19 22:26|C3|7597|14|62|189.91|0.91|12282|31.7|35.3|2015/02/19 22:08|-4||21||wave|http://solardemon.oma.be/science/flares.php?fid=7597||http://solardemon.oma.be/science/wave_plots.php?flare_id=7597
2015/02/20 15:18|2015/02/21 15:40|2015/02/21 16:04|C2|7600||||1.03||19.1|23.4|2015/02/21 15:21|-19||24||edge|http://solardemon.oma.be/science/flares.php?fid=7600||
2015/02/28 05:26|2015/03/01 05:30|2015/03/01 05:54|C2|7606|-14|17|22.17|0.32|12294|16.5|25.5|2015/03/01 05:28|-2||15||wave|http://solardemon.oma.be/science/flares.php?fid=7606||http://solardemon.oma.be/science/wave_plots.php?flare_id=7606
2015/02/28 09:24|2015/03/01 09:58|2015/03/01 10:38|C7|7607|-13|18|20.99|0.33|12294|66.1|56.6|2015/03/01 09:39|-19|98316|38|-424|wave|http://solardemon.oma.be/science/flares.php?fid=7607|http://solardemon.oma.be/science/dimmings.php?did=3997|http://solardemon.oma.be/science/wave_plots.php?flare_id=7607
