id,spacecraft,time_start,mag_ratio,norm_angle,beta,mach_no,data_avail,source,f_r_shock,shock_comment
134|STEREO-B|2012-05-07 03:33:42.20|1.85000|87.5000|1.15000|1.66000|Y|SIR with an ICME embedded, the ICME starts more than one day after the shock|F|F, prominent plasma signatures, 2 hrs after the previous shock, enhanced suprathermal electron flux, upstream and downstream waves
135|STEREO-B|2012-05-08 14:55:13.70|1.46000|78.8000|0.830000|1.36000|Y|ICME embedded within a SIR|F|F, prominent plasma signatures, upstream waves
136|STEREO-B|2012-05-08 14:55:18.50|1.37000|83.0000|0.830000|1.28000|Y|ICME embedded within a SIR|F|F, downstream waves, 5 s after the previous f.s.
137|STEREO-B|2012-05-12 23:08:30.70|1.60000|87.0000|1.32000|1.45000|Y|ICME|F|F, plasma signatures, nice upstream and downstream waves
138|STEREO-B|2012-05-20 12:14:45.00|1.24000|57.2000|1.18000|1.21000|Y|in the middle of SIR|F|F, plasma signatures, whistlers upstream and at the ramp
139|STEREO-B|2012-06-11 21:06:27.70|1.73000|72.7000|0.440000|1.60000|Y|ICME|F|F, plasma signatures, upstream and downstream waves
140|STEREO-B|2012-06-27 12:40:24.60|1.55000|56.1000|0.290000|1.45000|Y|SIR|F|F, plasma signatures, upstream and downstream waves
141|STEREO-B|2012-06-27 19:03:20.00|1.83000|31.2000|0.510000|2.02000|Y|SIR|R|R, weak plasma signatures, waves at the ramp
142|STEREO-B|2012-07-04 06:56:37.00|2.54000|86.3000|2.98000|2.36000|N|ICME|F|F, prominent plasma signatures, short downstream waves
143|STEREO-B|2012-07-23 21:21:01.00|1.27000|27.3000|2.49000|1.53000|Y|ICME|F|F, prominent plasma signatures, B increase is gradual, no significant change of suprathermal electron flux
144|STEREO-B|2012-07-28 14:58:41.00|1.78000|30.5000|1.72000|2.56000|N|ICME|F|F, plasma signatures except little Tp increase, small current sheet near the shock
145|STEREO-B|2012-08-23 17:26:46.00|1.48000|84.4000|2.54000|1.35000|Y|more than one day ahead of an ICME|F|F, plasma signatures, upstream and downstream waves
146|STEREO-B|2012-08-29 06:35:22.00|1.51000|79.5000|0.880000|1.38000|Y|ICME|F|F, plasma signatures, sharp increase of suprathermal electron flux
147|STEREO-B|2012-09-03 07:11:55.50|1.93000|83.4000|0.780000|1.75000|Y|ICME|F|F, plasma signatures, sharp increase of suprathermal electron flux, upstream and downstream waves
148|STEREO-B|2012-09-19 07:26:06.00|1.36000|61.9000|2.84000|1.30000|Y|SIR|F|F, weak plasma signatures, increase of suprathermal electron flux, near current sheet
149|STEREO-B|2012-09-23 08:45:32.00|1.93000|67.4000|15.7900|1.77000|Y|ICME|F|F, plasma signatures, sharp rise of suprathermal electron flux, downstream waves
150|STEREO-B|2012-09-24 16:30:41.00|1.49000|65.3000|7.92000|1.42000|N|SIR|F|F, plasma signatures, sharp rise of suprathermal electron flux, short upstream and downstream waves
151|STEREO-B|2012-09-24 23:48:38.50|1.41000|57.8000|0.380000|1.33000|Y|SIR|R|R, no plasma signatures except Tp decrease, weak change in suprathermal electron flux, upstream waves
152|STEREO-B|2012-09-25 16:26:48.30|2.39000|78.5000|0.240000|2.32000|N|ICME|F|F, strong plasma signatures, long upstream and downstream waves
153|STEREO-B|2012-09-30 07:54:33.00|1.78000|65.0000|1.32000|1.66000|Y|SIR|F|F, plasma signatures, many upstream and downstream waves, upstream waves of ~1.6 Hz and propagate 24-30o with respect to B
154|STEREO-B|2012-10-17 06:57:21.00|2.25000|42.0000|1.59000|2.95000|Y|ICME|F|F, clear plasma signatures, a field dip and rotation downstream
155|STEREO-B|2012-10-25 19:10:38.00|2.93000|80.0000|43.6100|2.96000|N|ICME|F|F, clear plasma signatures, B dip for 6s downstream
156|STEREO-B|2012-11-19 09:50:05.50|1.72000|83.4000|9.86000|1.52000|N|ICME|F|F, many B fluctuations afterwards
157|STEREO-B|2012-11-21 05:54:40.00|1.20000|60.9000|0.780000|1.15000|N|fast wind overtaking ICME|F|however
158|STEREO-B|2012-11-28 03:36:19.00|2.36000|79.9000|31.0600|2.12000|Y|ICME|F|F, strong plasma signatures, change of suprathermal electron flux, overshoot, downstream waves
159|STEREO-B|2012-12-18 20:06:04.00|1.63000|58.5000|1.13000|1.54000|Y|in slow wind, 28 hrs ahead of an ultra-low density region|F|F, strong plasma signatures, change of suprathermal electron flux, oblique whistler waves upstream
160|STEREO-B|2012-12-25 00:37:44.50|1.85000|77.1000|4.54000|1.64000|N|ICME|F|F, strong plasma signatures, upstream and downstream waves
161|STEREO-B|2012-12-25 06:33:05.00|1.30000|81.3000|3.08000|1.20000|N|ICME|F|F, clear plasma signatures, strong change of suprathermal electron flux, gradual increase of B, weak downstream waves
162|STEREO-B|2013-01-13 17:02:44.00|1.27000|80.8000|0.590000|1.20000|N|SIR|F|F, Vp and Np increase, rapid B increase, downstream waves
163|STEREO-B|2013-01-16 16:47:28.00|1.26000|57.7000|2.50000|1.22000|N|in slow wind|F|F, clear plasma signatures, magnetic hole at 4 min before the shock
164|STEREO-B|2013-02-18 03:06:56.00|2.59000|84.6000|13.6200|2.39000|N|ICME|F|F, clear plasma signatures, downstream waves
165|STEREO-B|2013-02-24 12:09:35.00|1.48000|67.8000|0.310000|1.38000|N|SIR|R|R, Vp increase, Np and Tp do not change much, B is weak
166|STEREO-B|2013-03-04 04:05:15.00|1.14000|42.0000|0.540000|1.12000|N|in slow wind, a small 4-hr flux rope after 2 hrs|F|F, plasma signatures, large-scale waves at ramp and around the shock
167|STEREO-B|2013-03-05 19:57:36.00|1.38000|62.8000|-1.00000|1.30000|N|SIR|F|F, Tp increases slightly, Np and Tp have DG before the event, upstream waves
168|STEREO-B|2013-03-07 12:23:48.00|1.79000|60.2000|1.60000|1.69000|N|ICME|F|F, prominent plasma signatures, short upstream waves
169|STEREO-B|2013-03-10 16:33:06.00|1.18000|49.1000|0.270000|1.14000|N|fast wind overtakes ICME|R|R, prominent plasma signatures, very short upstream waves
170|STEREO-B|2013-03-18 00:24:25.00|1.22000|63.5000|2.32000|1.18000|N|SIR|F|F, plasma signatures, magnetic humps downstream
171|STEREO-B|2013-04-09 06:40:42.00|1.92000|79.7000|-1.00000|1.74000|N|SIR|F|F, Vp increases slightly, DG of Np and Tp before the shock, downstream waves
172|STEREO-B|2013-04-27 01:09:57.00|1.36000|76.4000|2.96000|1.27000|N|ICME|F|F, clear plasma signatures, change of suprathermal electron flux
173|STEREO-B|2013-04-28 19:38:12.00|1.42000|22.5000|0.890000|1.66000|N|ICME|F|F, clear plasma signatures, upstream and downstream waves
174|STEREO-B|2013-05-04 04:52:47.00|1.91000|36.7000|4.75000|2.66000|N|ICME|F|F, prominent plasma signatures, downstream waves
175|STEREO-B|2013-05-07 04:37:08.00|1.45000|74.7000|0.390000|1.35000|N|ICME|F|F, Vp and Tp increase, not much increase of Np, upstream waves
176|STEREO-B|2013-05-15 13:34:54.00|1.29000|16.1000|8.65000|3.10000|N|ICME|F|F, plasma signatures, upstream and downstream waves, a B dip and current sheet downstream
177|STEREO-B|2013-05-17 02:54:01.00|1.52000|70.0000|1.62000|1.41000|N|ICME|F|F, prominent plasma signatures, waves at ramp and downstream
178|STEREO-B|2013-05-23 22:21:18.50|1.16000|46.9000|0.400000|1.13000|N|SIR|R|R, plasma signatures, upstream and downstream waves, a B dip and current sheet downstream
179|STEREO-B|2013-05-30 20:25:00.00|1.22000|19.8000|0.680000|1.28000|N|SIR|F|F, prominent plasma signatures, upstream and downstream waves, upstream waves lasted ~ 1 hr
180|STEREO-B|2013-06-02 06:09:10.00|1.22000|74.7000|2.83000|1.16000|N|ICME|F|F, Vp and Np increase, upstream and downstream waves especially large-amplitude waves right after shock
