flare_key	date	begin	begin_m	max	max_m	end	end_m	latitude	longitude	type
6212	2000-02-21	13:26:00		13:30:00		13:38:00		N10	E78	SF
6213	2000-02-22	13:35:00	E	00:00:00		13:39:00	D	N09	E66	SF
6214	2000-02-24	08:48:00		08:52:00		08:56:00		N16	E73	SF
6215	2000-02-24	09:52:00		09:52:00		09:56:00		S19	E40	SF
6216	2000-02-24	11:16:00		11:16:00		11:24:00		S10	E54	SF
6217	2000-02-24	12:34:00		12:42:00		12:58:00		N15	E43	SF
6218	2000-02-25	09:03:00	E	09:15:00		09:35:00		N34	E51	SF
6219	2000-02-26	10:48:00		10:56:00		11:08:00		N21	E50	SF
6220	2000-02-27	08:28:00		08:32:00		08:40:00		S18	E06	SF
6221	2000-02-27	12:21:00		12:21:00		12:29:00		N24	W46	SF
6222	2000-02-27	14:25:00		14:25:00		14:29:00		S16	E45	SF
6223	2000-02-27	15:49:00		15:49:00		16:01:00	D	S16	E00	SF
6224	2000-02-27	15:53:00		15:53:00		15:57:00		N22	E41	SF
6225	2000-02-28	13:49:00		13:49:00		14:12:00		S14	E41	SF
6226	2000-02-29	07:26:00		07:30:00		07:38:00		N19	E68	SF
6227	2000-03-02	12:29:00		12:29:00		12:33:00		S19	W57	SF
6228	2000-03-02	12:53:00		12:53:00		12:57:00		S19	W56	SF
6229	2000-03-02	13:09:00		13:13:00		13:21:00		S19	W56	SF
6230	2000-03-02	13:37:00		13:45:00		13:57:00		S19	W56	SN
6231	2000-03-02	14:13:00		14:13:00		14:17:00		N19	E44	SF
6232	2000-03-02	14:45:00		14:49:00		14:57:00		S13	W70	SF
6233	2000-03-02	14:53:00		14:53:00		14:57:00		N10	W57	SF
6234	2000-03-02	15:21:00		15:21:00		15:25:00		S20	E04	SF
6235	2000-03-02	15:29:00		15:29:00		15:29:00		S19	W03	SF
6236	2000-03-02	15:37:00		15:37:00	U	15:37:00	D	S18	W57	SF
6237	2000-03-02	16:14:00		16:14:00		16:18:00		S19	W54	SF
6238	2000-03-03	10:43:00		10:43:00	U	10:43:00	D	S13	W80	SF
6239	2000-03-03	11:41:00		11:45:00		12:03:00		N19	W22	SF
6240	2000-03-05	08:58:00		09:02:00		09:18:00		S19	W34	SF
6241	2000-03-05	09:30:00		09:38:00		10:10:00		S13	E42	SF
6242	2000-03-06	08:12:00		08:16:00		08:20:00		S18	W54	SF
6243	2000-03-06	09:04:00		09:08:00		09:20:00		S18	W54	SF
6244	2000-03-06	10:08:00		10:12:00		10:24:00		S16	E57	SF
6245	2000-03-06	10:48:00		10:52:00		11:00:00		N19	W72	SF
6246	2000-03-06	11:52:00		12:00:00		12:20:00		S12	E28	SF
6247	2000-03-06	12:16:00		12:16:00		12:20:00		S15	W05	SF
6248	2000-03-06	16:20:00		16:20:00		16:24:00		N21	W72	SF
6249	2000-03-07	12:31:00		12:31:00		13:07:00		S16	W70	SF
6250	2000-03-07	13:31:00		13:31:00		13:39:00		S18	E80	SF
6251	2000-03-07	14:07:00		14:07:00		14:19:00		S14	W22	SF
6252	2000-03-07	14:23:00		14:27:00		14:39:00		S14	W21	SF
6253	2000-03-07	14:23:00		14:31:00		14:39:00		S15	W55	SF
6254	2000-03-07	14:51:00		14:51:00		15:03:00		S14	W22	SF
6255	2000-03-07	15:15:00		15:15:00		15:19:00		S15	W68	SF
6256	2000-03-09	13:46:00	E	13:46:00	U	13:50:00		S18	E56	SF
6257	2000-03-10	09:09:00		09:13:00		09:37:00		S13	W51	SF
6258	2000-03-10	10:37:00		10:37:00		10:41:00		S16	E53	SF
6259	2000-04-07	07:07:00		07:08:00		07:29:00		S15	E35	SF
6260	2000-04-07	08:33:00		08:35:00		08:39:00		N09	E02	SF
6261	2000-04-07	10:27:00		10:32:00		10:43:00		S14	E33	SF
6262	2000-04-08	07:00:00		07:00:00		07:12:00		S15	E24	SF
6263	2000-04-08	07:06:00		07:15:00		07:20:00	D	S15	E24	SF
6264	2000-04-08	07:40:00		07:40:00		07:41:00		S14	E25	SF
6265	2000-04-08	09:20:00		09:20:00		09:23:00		S15	E23	SF
6266	2000-04-08	09:35:00		09:45:00		10:00:00		S15	E24	1F
6267	2000-04-08	10:44:00		10:45:00		10:50:00		S17	E23	SF
6268	2000-04-08	13:55:00		14:06:00		14:22:00		S15	E18	SF
6269	2000-04-08	14:28:00		14:28:00		14:40:00		S14	E18	SF
6270	2000-04-15	08:28:00		08:28:00		08:31:00		S23	E32	SF
6271	2000-04-16	09:42:00		09:42:00		09:45:00		S24	E10	SF
6272	2000-04-16	09:46:00		09:50:00		09:54:00		S17	E81	SF
6273	2000-04-17	09:27:00		09:30:00		09:40:00	D	S21	W02	SF
6274	2000-04-19	12:17:00		12:18:00		12:40:00		N13	E02	SF
6275	2000-04-19	12:32:00		12:36:00		12:41:00		N18	E04	SF
6276	2000-04-20	06:34:00		06:34:00	U	06:39:00		N14	W08	SF
6277	2000-04-20	07:19:00		07:21:00		07:31:00		N22	E55	SF
6278	2000-04-20	08:14:00		08:16:00		08:21:00		N21	E54	SF
6279	2000-04-20	10:28:00		10:32:00		10:49:00		N13	E59	1F
6280	2000-04-20	10:53:00		10:53:00		10:55:00		S17	W72	SF
6281	2000-04-20	11:00:00		11:02:00		11:06:00		N14	W11	SF
6282	2000-04-20	11:35:00		11:35:00		11:37:00		N16	W12	SF
6283	2000-04-20	11:40:00		11:40:00		11:43:00		N16	W12	SF
6284	2000-04-20	12:02:00		12:03:00		12:05:00		S18	W72	SF
6285	2000-04-21	09:23:00		09:26:00		09:31:00		N17	W24	SF
6286	2000-04-22	15:56:00		15:56:00		15:57:00		N18	E57	SF
6287	2000-04-22	16:20:00		16:22:00		16:23:00	D	N24	W05	SF
6288	2000-04-23	08:38:00		08:40:00		08:45:00		N09	E26	SF
6289	2000-04-23	13:47:00		13:49:00		13:54:00		N34	W16	SF
6290	2000-04-23	13:48:00		13:48:00		13:57:00		S14	E46	SF
6291	2000-04-23	14:21:00		14:22:00		14:31:00		N32	W20	SF
6292	2000-04-23	15:36:00		15:37:00	U	15:37:00	D	N17	E45	SF
6293	2000-04-24	07:54:00	E	00:00:00		07:57:00		N17	E38	SF
6294	2000-04-24	08:37:00		08:38:00		08:44:00	D	N17	E37	SF
6295	2000-04-24	08:59:00		09:00:00		09:06:00		N17	E36	SF
6296	2000-04-25	09:28:00	E	09:28:00		09:50:00		N34	W33	SF
6297	2000-04-25	10:40:00		10:43:00		11:01:00	D	N24	W07	SF
6298	2000-04-25	15:12:00		15:14:00		15:16:00		N16	E20	SF
6299	2000-04-26	07:42:00		07:44:00		07:58:00		S17	E10	SF
6300	2000-04-26	09:06:00		09:07:00		09:13:00		S17	E10	SF
6301	2000-04-26	09:21:00		09:21:00		09:27:00	D	S17	E10	SF
6302	2000-04-26	12:31:00		12:33:00		12:37:00		S13	E10	SF
6303	2000-04-26	12:41:00		12:43:00		13:09:00		S17	E07	SF
6304	2000-04-26	15:26:00		15:28:00		15:33:00		S17	E07	SF
6305	2000-04-26	15:27:00		15:28:00		15:34:00		S16	W43	SF
6306	2000-04-27	06:17:00		06:19:00		06:27:00		S11	W08	SF
6307	2000-04-27	06:44:00		06:45:00		06:48:00		N22	W31	SF
6308	2000-04-27	06:51:00		06:55:00		06:59:00		S18	W01	SF
6309	2000-04-27	07:58:00		08:01:00		08:05:00		S17	W01	SF
6310	2000-04-27	08:46:00		08:47:00		08:53:00		S18	W03	SF
6311	2000-04-30	08:27:00	E	00:00:00		08:40:00	D	S12	W15	1F
6312	2000-05-01	11:00:00		11:02:00		11:04:00		S13	W28	SF
6313	2000-05-27	08:38:00		08:42:00		08:49:00		S13	E45	SF
6314	2000-06-01	06:56:00		06:57:00		07:32:00		N22	E77	SF
6315	2000-06-01	07:30:00		07:32:00		08:18:00		S13	E24	2N
6316	2000-06-01	08:19:00		08:25:00		08:37:00		N21	E75	SF
6317	2000-06-01	08:39:00		08:40:00		08:52:00	D	N07	E33	SF
6318	2000-06-01	09:50:00		09:51:00		10:05:00	D	N21	E74	SF
6319	2000-06-01	11:05:00		11:06:00		11:11:00		N21	E10	SF
6320	2000-06-01	11:06:00		11:08:00		11:13:00		N22	E73	SF
6321	2000-06-01	12:55:00		12:56:00		13:04:00		N22	E75	SF
6322	2000-06-01	13:47:00		13:49:00		13:55:00		N16	E60	SF
6323	2000-06-01	16:47:00		16:47:00		16:51:00		N20	E71	SF
6324	2000-06-02	06:29:00		06:58:00		07:40:00		N20	E67	1F
6325	2000-06-02	08:15:00		08:15:00		08:18:00		N22	E64	SF
6326	2000-06-02	08:29:00		08:32:00		08:36:00		N22	E64	SF
6327	2000-06-02	08:32:00		08:32:00		08:33:00		N26	E67	SF
6328	2000-06-02	08:32:00		08:32:00		08:39:00		S12	W31	SF
6329	2000-06-02	08:55:00		09:06:00		10:42:00		N09	E23	SF
6330	2000-06-02	12:05:00		12:06:00		12:08:00		N21	E62	SF
6331	2000-06-02	12:09:00		12:26:00		12:38:00		N20	E63	SF
6332	2000-06-02	13:51:00		13:52:00		13:59:00		N21	E63	SF
6333	2000-06-02	14:33:00		14:35:00		14:38:00		N25	E63	SF
6334	2000-06-03	07:14:00	E	00:00:00		07:39:00		N20	E54	SF
6335	2000-06-03	08:01:00		08:02:00		08:06:00		N21	E52	SF
6336	2000-06-03	08:27:00		08:48:00		09:20:00		N20	E53	1F
6337	2000-06-03	10:16:00		10:24:00		10:30:00		N19	E51	SN
6338	2000-06-03	11:36:00		11:38:00		11:49:00		N21	E50	SF
6339	2000-06-04	07:15:00		07:16:00		07:20:00		N19	E41	SF
6340	2000-06-04	09:46:00		09:48:00		09:54:00		N19	E39	SF
6341	2000-06-05	09:27:00		09:28:00		09:30:00		S13	W35	SF
6342	2000-06-05	10:38:00		10:42:00		10:53:00		N13	W19	SF
6343	2000-06-05	12:17:00		12:19:00		12:27:00		N19	E27	SF
6344	2000-06-05	13:53:00		14:00:00		14:12:00	D	S32	W45	1N
6345	2000-06-06	08:48:00		08:49:00		09:00:00		N18	E14	SF
6346	2000-06-06	09:05:00		09:11:00		09:31:00		N17	E37	SF
6347	2000-06-06	09:11:00		09:12:00		09:41:00		N22	E18	SF
6348	2000-06-06	11:26:00		13:35:00	U	13:52:00	D	N20	E12	2N
6349	2000-06-09	07:38:00		07:58:00		08:33:00		N21	W19	SF
6350	2000-06-09	15:01:00		15:08:00		15:20:00		N21	W24	SF
6351	2000-06-10	10:22:00		10:26:00		10:31:00		S24	E62	SF
6352	2000-06-10	12:16:00		12:17:00	U	12:17:00	D	S24	E64	SF
6353	2000-06-10	13:28:00		13:31:00		13:41:00		S24	E61	SF
6354	2000-06-11	07:05:00	E	07:07:00		07:20:00		N12	W40	SF
6355	2000-06-11	09:35:00	E	09:35:00	U	09:43:00	D	S18	E43	SF
6356	2000-06-11	10:41:00	E	10:43:00		10:46:00	D	N24	E06	1F
6357	2000-06-12	10:07:00		10:11:00		10:17:00		N19	W12	SF
6358	2000-06-12	12:22:00		12:25:00		12:55:00		N20	E77	SF
6359	2000-06-13	08:25:00		08:29:00		08:37:00		N20	E70	SF
6360	2000-06-13	09:34:00	E	09:34:00	U	09:35:00	D	N22	W13	SF
6361	2000-06-14	07:00:00		07:02:00		07:16:00		N20	W38	SF
6362	2000-06-14	07:03:00		07:03:00		07:19:00	D	N20	E64	SF
6363	2000-06-14	08:33:00		08:34:00		08:37:00		N21	E63	SF
6364	2000-06-14	09:13:00		09:17:00		09:30:00		N20	W39	SF
6365	2000-06-14	13:45:00		13:47:00		14:02:00	D	N22	W29	SN
6366	2000-06-15	09:30:00		09:32:00		09:40:00		N23	W52	SF
6367	2000-06-17	10:53:00		10:53:00		10:55:00		N20	W78	SF
6368	2000-06-17	12:19:00		12:24:00		12:51:00		N16	E29	SF
6369	2000-06-17	13:36:00		13:37:00		13:41:00		S37	E57	SF
6370	2000-06-17	15:11:00		15:13:00		15:40:00		N21	E50	SF
6371	2000-06-17	16:51:00		16:51:00		17:00:00		N22	E21	SF
6372	2000-06-18	08:08:00		08:19:00		08:47:00		N24	W46	SF
6373	2000-06-19	05:38:00	E	00:00:00		05:42:00		N20	W07	SF
6374	2000-06-19	07:54:00		07:57:00		08:04:00		N20	W08	SF
6375	2000-06-19	09:15:00		09:19:00		09:26:00		N20	W08	SF
6376	2000-06-19	14:29:00		14:32:00		14:43:00		N20	W13	SF
6377	2000-06-19	15:57:00		16:07:00		16:43:00		N08	W51	SF
6378	2000-06-20	06:21:00		06:33:00		06:45:00		N16	E33	SF
6379	2000-06-20	06:30:00		06:33:00		06:39:00		N21	E10	SF
6380	2000-06-20	06:49:00		06:51:00		07:07:00		N23	W23	SN
6381	2000-06-20	07:06:00		07:07:00		07:10:00		N21	E09	SF
6382	2000-06-20	07:41:00		07:43:00		07:48:00		N21	E08	SF
6383	2000-06-20	07:46:00		07:51:00		07:56:00		N20	W22	SF
6384	2000-06-20	08:40:00		08:42:00		08:52:00		N19	W21	SF
6385	2000-06-20	11:35:00		11:36:00		12:00:00		N23	W26	SF
6386	2000-06-22	06:30:00		06:32:00		06:35:00		N19	E09	SF
6387	2000-06-22	06:50:00		06:55:00		06:58:00		N21	W54	SF
6388	2000-06-22	07:33:00		07:37:00		07:54:00		N20	W53	SF
6389	2000-06-22	10:11:00		10:14:00		10:34:00		N20	W53	SF
6390	2000-06-22	14:15:00		14:16:00		14:19:00		S10	W51	SF
6391	2000-06-22	14:39:00		14:42:00		15:20:00		N18	W21	SF
6392	2000-06-22	17:27:00		17:29:00		17:30:00		N18	W60	SF
6393	2000-06-23	07:52:00		07:54:00		07:57:00		N19	W29	SF
6394	2000-06-26	06:26:00	E	06:36:00		08:30:00		N12	W08	1F
6395	2000-06-26	10:28:00	E	10:28:00	U	10:34:00	D	N13	E29	SF
6396	2000-06-27	12:38:00		12:52:00		13:40:00		S14	E49	2N
6397	2000-07-01	09:06:00		09:06:00		09:08:00		N22	W14	SF
6398	2000-07-01	12:41:00	E	12:41:00	U	12:57:00		N12	W73	SF
6399	2000-07-02	09:14:00		09:15:00		09:17:00		S20	E63	SF
6400	2000-07-02	12:57:00		12:57:00		13:06:00		S18	E56	SF
6401	2000-07-02	14:09:00		14:09:00		14:11:00		S20	E58	SF
6402	2000-07-02	15:39:00		15:42:00		15:49:00		N17	E71	SF
6403	2000-07-03	09:03:00		09:04:00		09:29:00		S12	W31	SF
6404	2000-07-04	08:19:00		08:24:00		08:28:00		S20	E35	SF
6405	2000-07-04	12:04:00		12:06:00		12:08:00		N22	E21	SF
6406	2000-07-04	13:26:00		13:26:00		13:35:00		S19	E32	SF
6407	2000-07-04	13:45:00		13:50:00		13:56:00		N19	E46	SF
6408	2000-07-04	14:34:00		14:37:00		14:50:00		S17	W36	SF
6409	2000-07-04	14:57:00		15:00:00		15:05:00		S20	E32	SF
6410	2000-07-04	15:10:00		15:21:00	U	15:21:00	D	N18	E48	SF
6411	2000-07-04	15:10:00		15:11:00		15:15:00		S21	E31	SF
6412	2000-07-06	13:17:00		13:28:00		14:27:00		N18	E26	SF
6413	2000-07-06	13:22:00		13:30:00		14:56:00		N21	E24	SF
6414	2000-07-07	06:00:00	E	00:00:00		06:25:00		N21	W38	SF
6415	2000-07-07	06:00:00	E	00:00:00		06:00:00		N21	E12	SF
6416	2000-07-07	08:49:00		09:19:00		10:03:00		N16	E10	SF
6417	2000-07-07	08:55:00		09:22:00		09:51:00		N17	E05	SF
6418	2000-07-07	09:10:00		09:16:00		09:39:00		N12	E02	SF
6419	2000-07-07	10:03:00		10:03:00	U	10:12:00	D	S21	W25	SF
6420	2000-07-07	10:32:00		10:32:00		10:35:00		N17	E10	SF
6421	2000-07-07	10:58:00		11:01:00		11:36:00		N21	W41	SF
6422	2000-07-07	13:50:00		13:53:00		13:59:00		N14	E43	SF
6423	2000-07-07	13:56:00		13:58:00		14:15:00		N17	E05	SF
6424	2000-07-07	15:08:00		15:08:00		15:24:00		N19	E07	SF
6425	2000-07-09	06:51:00		06:57:00		07:05:00		N17	E66	SF
6426	2000-07-09	07:12:00		07:14:00		07:15:00		N17	E69	SF
6427	2000-07-09	07:19:00		07:27:00		08:10:00	D	N17	E69	1F
6428	2000-07-09	08:38:00	E	08:55:00	U	09:00:00	D	N20	W13	1F
6429	2000-07-09	15:07:00		15:10:00		15:20:00		N18	W18	SF
6430	2000-07-09	15:19:00		15:20:00		15:27:00		N19	E64	SF
6431	2000-07-10	07:55:00		07:56:00		08:05:00		N18	W31	SF
6432	2000-07-10	09:53:00		09:53:00		09:56:00		S18	W32	SF
6433	2000-07-10	10:33:00		11:03:00		11:30:00	D	N18	E53	SF
6434	2000-07-12	10:26:00	E	10:36:00		10:40:00	D	N17	E25	2B
6435	2000-07-13	10:59:00	E	00:00:00		11:03:00	D	N16	E14	SF
6436	2000-07-17	06:27:00	E	06:33:00		06:48:00		N17	W39	SF
6437	2000-07-17	07:09:00		07:11:00		07:18:00		S09	E37	SF
6438	2000-07-17	07:42:00		07:43:00		07:46:00		S09	E37	SF
6439	2000-07-17	08:05:00		08:06:00		08:12:00		N17	W39	SF
6440	2000-07-17	08:26:00		08:39:00		08:50:00		S13	E39	1F
6441	2000-07-17	09:23:00		09:24:00		09:32:00		N14	E71	SN
6442	2000-07-17	11:14:00	E	00:00:00		11:20:00	D	N02	W04	SF
6443	2000-07-19	06:37:00	E	07:23:00		09:01:00		S15	E07	3N
6444	2000-07-19	09:17:00		09:18:00		09:31:00	D	S09	E10	SF
6445	2000-07-20	07:35:00	E	00:00:00		07:42:00		N14	E22	SF
6446	2000-07-20	07:35:00	E	00:00:00		07:46:00		N11	W31	SF
6447	2000-07-20	08:04:00		08:07:00		08:13:00		N06	E59	SF
6448	2000-07-20	08:16:00		08:23:00		08:32:00		S10	W06	SF
6449	2000-07-20	08:38:00		08:43:00		09:01:00	D	S11	W06	SF
6450	2000-07-20	09:24:00		09:25:00		09:40:00	D	N05	E59	SF
6451	2000-07-20	09:40:00	E	10:13:00	U	10:27:00	D	S14	W10	1F
6452	2000-07-21	08:47:00	E	00:00:00		08:54:00		N03	E45	SF
6453	2000-07-21	08:50:00		08:51:00		08:54:00	D	S12	W20	SF
6454	2000-07-21	11:54:00	E	11:56:00		12:03:00	D	N11	E04	SF
6455	2000-07-21	12:17:00	E	12:17:00	U	12:25:00		S09	W17	SF
6456	2000-07-22	06:56:00		07:08:00		07:39:00		N12	W04	1F
6457	2000-07-22	07:07:00		07:08:00		07:20:00		N07	E04	SF
6458	2000-07-22	08:22:00		08:25:00		08:29:00		N04	E33	SF
6459	2000-07-22	10:57:00		11:01:00		11:07:00		N05	E31	SF
6460	2000-07-22	11:08:00		11:11:00		11:16:00		N13	W00	SF
6461	2000-07-22	11:17:00		11:27:00		12:26:00		N14	W53	2N
6462	2000-07-27	07:15:00		07:19:00		07:41:00		N06	W30	SF
6463	2000-07-27	07:24:00		07:28:00		07:45:00		N06	W37	SF
6464	2000-07-27	11:12:00		11:13:00		11:15:00		N12	W70	SF
6465	2000-07-27	12:42:00		12:42:00		12:46:00		N13	W71	SF
6466	2000-08-01	13:11:00		13:13:00		13:16:00		N17	E15	SF
6467	2000-08-02	08:06:00		08:15:00		08:56:00		N12	E64	1F
6468	2000-08-02	14:09:00		14:10:00		14:13:00		S26	W07	SF
6469	2000-08-07	09:02:00		09:09:00		09:14:00	D	N14	E16	SF
6470	2000-08-07	09:21:00	E	09:21:00	U	09:26:00	D	N15	E16	SF
6471	2000-08-10	06:14:00		06:16:00		06:19:00		S37	W11	SF
6472	2000-08-10	14:25:00		14:27:00		14:34:00		N20	E53	SF
6473	2000-08-11	06:37:00		06:53:00		07:02:00		S12	E63	SF
6474	2000-08-11	07:18:00		07:18:00		07:30:00		N27	E63	SF
6475	2000-08-11	09:26:00		09:29:00		09:40:00		S12	E63	SF
6476	2000-08-11	10:50:00		10:55:00		11:02:00		S08	E54	SF
6477	2000-08-11	11:01:00		11:04:00		11:16:00		N05	W34	SF
6478	2000-08-11	12:38:00		12:43:00		12:52:00		S08	E52	SF
6479	2000-08-11	13:41:00		13:42:00		13:49:00	D	N06	W36	SF
6480	2000-08-12	06:22:00	E	06:22:00	U	06:34:00		S13	E52	SF
6481	2000-08-12	06:40:00		06:43:00		06:49:00		N06	W48	SF
6482	2000-08-12	07:37:00		07:46:00		08:08:00		S13	W30	SF
6483	2000-08-12	07:49:00		07:52:00		08:00:00		N22	E48	SF
6484	2000-08-12	11:04:00		11:06:00		11:09:00		N21	E47	SF
6485	2000-08-12	12:36:00		12:36:00		12:37:00		N04	W49	SF
6486	2000-08-12	12:39:00		12:45:00		13:03:00		N14	W49	SF
6487	2000-08-12	14:28:00		14:30:00		14:33:00	D	N21	E46	SF
6488	2000-08-13	10:53:00	E	00:00:00		10:58:00		N23	E34	SF
6489	2000-08-13	11:04:00		11:08:00	U	11:08:00		S12	E34	SF
6490	2000-08-13	13:40:00		13:44:00		14:04:00		N22	E31	SF
6491	2000-08-14	07:37:00		07:41:00		07:47:00		S06	E59	1F
6492	2000-08-14	12:54:00		12:55:00		13:00:00		S06	E55	SF
6493	2000-08-14	14:24:00		14:25:00		14:26:00		N09	E45	SF
6494	2000-08-14	14:30:00		14:32:00		14:38:00		N23	E21	SF
6495	2000-08-15	05:22:00		05:26:00		05:36:00		N29	E13	SF
6496	2000-08-15	05:37:00		05:38:00		05:40:00		N22	E13	SF
6497	2000-08-15	07:12:00		07:13:00		07:18:00		S38	W20	SF
6498	2000-08-15	09:24:00		09:25:00		09:30:00		N28	E11	SF
6499	2000-08-15	11:13:00		11:14:00		11:18:00		S39	W23	SF
6500	2000-08-16	06:13:00		06:17:00		06:27:00		N21	W59	SF
6501	2000-08-16	12:16:00		12:19:00		12:22:00		N16	E40	SF
6502	2000-08-17	08:20:00		08:21:00		08:26:00		N22	W14	SF
6503	2000-08-17	08:33:00		08:38:00		08:49:00		N16	E28	1F
6504	2000-08-17	08:40:00		08:42:00		08:54:00		S12	W18	SN
6505	2000-08-17	12:37:00		12:40:00		12:53:00		N21	W19	SF
6506	2000-08-17	13:03:00		13:04:00		13:08:00		S38	W50	SF
6507	2000-08-18	13:22:00		13:25:00		13:28:00		N11	W20	SF
6508	2000-08-18	15:56:00		15:56:00		15:57:00		N11	W21	SF
6509	2000-08-19	13:57:00		13:59:00		14:10:00		N25	W49	SF
6510	2000-08-19	14:23:00		14:29:00		14:42:00		N21	W44	SF
6511	2000-08-19	14:44:00		14:46:00		14:55:00		S12	W49	SF
6512	2000-08-20	08:58:00		08:59:00		09:15:00		N25	W53	SF
6513	2000-08-20	13:17:00		13:24:00		13:37:00		N27	W58	SF
6514	2000-08-21	05:32:00		05:39:00		06:01:00		N22	W65	1F
6515	2000-08-22	06:00:00		06:02:00		06:11:00		S05	W48	SF
6516	2000-08-22	09:41:00		09:43:00		09:52:00		N16	W37	SN
6517	2000-08-24	13:51:00		13:52:00		14:00:00		S18	E77	SF
6518	2000-08-24	14:42:00		14:47:00		14:51:00		N16	E73	SF
6519	2000-08-26	09:07:00		09:08:00		09:11:00		N25	E09	SF
6520	2000-08-26	09:27:00		09:28:00		09:32:00		N25	E08	SF
6521	2000-08-26	09:45:00		09:46:00		09:48:00		N25	E08	SF
6522	2000-08-26	12:01:00		12:03:00		12:07:00		N25	E07	SF
6523	2000-08-26	12:11:00		12:12:00		12:16:00		S18	E54	SF
6524	2000-08-26	14:13:00		14:14:00		14:25:00		N25	E06	SF
6525	2000-08-27	10:15:00		10:15:00		10:24:00		S19	E43	SF
6526	2000-08-27	10:23:00		10:25:00		10:31:00		S15	W04	SF
6527	2000-08-27	10:33:00		10:41:00		10:34:00		S18	E44	SF
6528	2000-08-27	10:59:00		11:02:00		11:10:00		S18	E43	SF
6529	2000-08-27	12:06:00		12:07:00		12:16:00	D	N25	W02	SN
6530	2000-08-29	08:53:00		08:53:00	U	08:54:00	D	S19	E13	SF
6531	2000-08-29	09:38:00		09:38:00		09:44:00		S18	E14	SF
6532	2000-08-29	13:49:00		13:51:00		14:00:00		S17	E13	SF
6533	2000-08-29	14:35:00		14:35:00		14:40:00		N11	W21	SF
6534	2000-08-29	14:40:00		14:40:00		14:52:00		N13	E63	SF
6535	2000-08-29	15:00:00		15:04:00	U	15:10:00		S15	E15	SF
6536	2000-08-29	15:11:00		15:12:00		15:21:00		S19	E15	SF
6537	2000-08-29	15:17:00		15:19:00		15:29:00		N04	E68	SN
6538	2000-09-02	07:58:00		07:58:00		08:00:00	D	S28	W04	SF
6539	2000-09-02	14:35:00		14:38:00		14:42:00		N11	E03	SF
6540	2000-09-06	13:39:00		13:41:00		13:46:00		S18	W15	SN
6541	2000-09-06	13:59:00		14:01:00		14:07:00		S19	W14	SF
6542	2000-09-06	15:12:00		15:12:00	U	15:13:00	D	S20	W19	SF
6543	2000-09-07	11:07:00	E	11:12:00		11:36:00	D	N08	W43	1F
6544	2000-09-09	08:52:00	E	08:52:00	U	09:22:00		N07	W71	SN
6545	2000-09-09	09:21:00	E	09:24:00		10:00:00		N19	W34	1F
6546	2000-09-10	07:32:00		07:32:00		07:33:00		S21	W66	SF
6547	2000-09-10	14:53:00		14:54:00		14:55:00		N27	E34	SF
6548	2000-09-11	07:53:00		07:53:00		07:56:00		N06	E60	SF
6549	2000-09-11	09:20:00		09:24:00		09:40:00		N06	E61	SF
6550	2000-09-12	11:22:00		12:00:00		14:58:00		S19	W08	2F
6551	2000-09-12	14:38:00		14:49:00		15:02:00		S33	W30	SF
6552	2000-09-14	10:56:00		10:58:00		11:27:00		N11	E20	SF
6553	2000-09-14	11:58:00		11:58:00		12:03:00		N13	E19	SF
6554	2000-09-15	09:42:00		09:42:00		09:48:00		N14	E09	SF
6555	2000-09-15	09:50:00		09:51:00		10:41:00		N15	E05	SF
6556	2000-09-15	10:54:00		10:57:00		11:19:00		N12	E08	SF
6557	2000-09-16	06:55:00	E	00:00:00		07:09:00		N11	W02	SF
6558	2000-09-16	08:16:00		08:18:00		08:25:00		N07	W06	SF
6559	2000-09-16	09:01:00		09:10:00		09:31:00		N11	W04	SF
6560	2000-09-16	10:40:00		10:43:00		10:48:00		N14	W08	SF
6561	2000-09-16	11:17:00		11:21:00		11:42:00		N11	W06	SF
6562	2000-09-19	06:48:00		06:52:00		07:00:00		N15	E62	SF
6563	2000-09-19	08:20:00	E	08:24:00	U	09:32:00		N14	W44	1F
6564	2000-09-20	08:02:00		08:10:00		08:12:00	D	N15	W55	SF
6565	2000-09-20	11:48:00		11:56:00		12:08:00		N08	E51	SF
6566	2000-09-20	12:31:00		12:43:00	U	12:47:00	D	N09	E41	SF
6567	2000-09-21	09:17:00		09:17:00		09:32:00		N14	W69	SF
6568	2000-09-21	09:26:00		09:30:00		09:35:00		S12	W09	SF
6569	2000-09-22	09:26:00		09:28:00		09:31:00		N12	E24	SF
6570	2000-09-22	09:31:00		09:40:00		09:58:00	D	N07	E17	SF
6571	2000-09-22	09:40:00		09:42:00		09:52:00		N17	E07	SF
6572	2000-09-23	07:02:00		07:18:00		07:33:00		N06	E10	SF
6573	2000-09-23	07:22:00		07:22:00		08:05:00		N11	E05	SF
6574	2000-09-23	08:13:00		08:14:00		08:24:00	D	S10	W35	SF
6575	2000-09-23	08:16:00		08:16:00		08:24:00	D	N07	E13	SF
6576	2000-09-23	13:49:00	E	13:50:00		14:09:00		N19	W08	SF
6577	2000-09-25	11:28:00		11:32:00		11:39:00		N15	W13	SF
6578	2000-09-25	12:41:00	E	12:41:00	U	13:05:00		N16	W14	SF
6579	2000-09-26	06:54:00		06:54:00		07:01:00		N07	W31	SF
6580	2000-09-26	12:22:00		12:24:00		12:28:00		N05	W35	SF
6581	2000-09-26	12:30:00		12:32:00		12:42:00		S14	E60	SF
6582	2000-09-27	13:34:00		13:34:00		13:37:00		N07	W47	SF
