2011/02/09 00:00:00	11152	-20	49	151	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/09 00:00:00	11149	17	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/09 00:00:00	11147	24	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/10 00:00:00	11153	15	88	175	0180	D	s	o	09	06	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/10 00:00:00	11156	-14	-23	064	0020	C	r	o	05	11	Beta	REGIONS WITH SUNSPOTS
2011/02/10 00:00:00	11157	22	-22	069	0020	C	s	o	05	07	Beta	REGIONS WITH SUNSPOTS
2011/02/10 00:00:00	11152	-20	63	152	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/10 00:00:00	11154	08	65	154	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/10 00:00:00	11151	09	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/11 00:00:00	11156	-14	-09	066	0020	D	r	o	05	11	Beta	REGIONS WITH SUNSPOTS
2011/02/11 00:00:00	11157	22	-08	067	0020	C	r	o	05	07	Beta	REGIONS WITH SUNSPOTS
2011/02/11 00:00:00	11152	-20	77	152	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/11 00:00:00	11154	08	79	154	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/11 00:00:00	11151	09	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/12 00:00:00	11156	-21	06	068	0040	C	r	o	07	05	Beta	REGIONS WITH SUNSPOTS
2011/02/12 00:00:00	11157	18	04	065	0010	B	x	o	05	02	Beta	REGIONS WITH SUNSPOTS
2011/02/12 00:00:00	11158	-19	-25	036	0040	C	r	o	05	05	Beta	REGIONS WITH SUNSPOTS
2011/02/12 00:00:00	11159	18	-26	035	0010	A	x	x	01	02	Alpha	REGIONS WITH SUNSPOTS
2011/02/12 00:00:00	11152	-20	91	153	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/12 00:00:00	11154	08	93	155	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/12 00:00:00	11151	09	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/13 00:00:00	11156	-21	22	070	0010	B	x	o	04	02	Beta	REGIONS WITH SUNSPOTS
2011/02/13 00:00:00	11157	18	18	067	0030	C	r	o	04	05	Beta	REGIONS WITH SUNSPOTS
2011/02/13 00:00:00	11158	-19	-11	038	0040	D	s	i	09	12	Beta	REGIONS WITH SUNSPOTS
2011/02/13 00:00:00	11159	19	-09	039	0010	B	x	o	02	04	Beta	REGIONS WITH SUNSPOTS
2011/02/13 00:00:00	11160	16	-88	\N	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/14 00:00:00	11156	-21	35	071	0000	A	x	x	02	03	Alpha	REGIONS WITH SUNSPOTS
2011/02/14 00:00:00	11157	18	30	065	0040	D	s	o	04	07	Beta	REGIONS WITH SUNSPOTS
2011/02/14 00:00:00	11158	-20	03	034	0120	E	a	c	10	31	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/14 00:00:00	11159	19	01	034	0020	C	s	o	05	03	Beta	REGIONS WITH SUNSPOTS
2011/02/14 00:00:00	11160	16	-74	322	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/15 00:00:00	11157	19	43	065	0040	D	s	o	08	09	Beta	REGIONS WITH SUNSPOTS
2011/02/15 00:00:00	11158	-21	14	036	0450	E	k	c	12	36	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/15 00:00:00	11159	19	14	034	0010	B	x	o	06	02	Beta	REGIONS WITH SUNSPOTS
2011/02/15 00:00:00	11161	11	-52	330	0030	B	x	o	05	03	Beta	REGIONS WITH SUNSPOTS
2011/02/15 00:00:00	11156	-21	49	072	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/15 00:00:00	11160	16	-60	323	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/16 00:00:00	11157	19	57	067	0050	D	a	o	08	09	Beta	REGIONS WITH SUNSPOTS
2011/02/16 00:00:00	11158	-21	27	036	0600	E	k	c	12	36	Beta-Gamma-Delta	REGIONS WITH SUNSPOTS
2011/02/16 00:00:00	11159	19	28	038	0005	A	x	x	06	02	Alpha	REGIONS WITH SUNSPOTS
2011/02/16 00:00:00	11161	11	-38	331	0130	D	a	i	08	13	Beta	REGIONS WITH SUNSPOTS
2011/02/16 00:00:00	11156	-21	63	073	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/16 00:00:00	11160	16	-46	324	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/17 00:00:00	11157	19	70	066	0010	B	x	o	08	02	Beta	REGIONS WITH SUNSPOTS
2011/02/17 00:00:00	11158	-21	39	033	0620	E	k	c	13	19	Beta-Gamma-Delta	REGIONS WITH SUNSPOTS
2011/02/17 00:00:00	11161	13	-25	330	0120	D	h	i	09	09	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/17 00:00:00	11156	-21	77	073	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/17 00:00:00	11159	19	42	038	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/17 00:00:00	11160	16	-32	324	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/18 00:00:00	11158	-19	52	034	0290	E	a	c	13	17	Beta-Gamma-Delta	REGIONS WITH SUNSPOTS
2011/02/18 00:00:00	11161	12	-13	329	0140	E	a	c	12	14	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/18 00:00:00	11157	19	84	067	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/18 00:00:00	11159	19	56	039	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/18 00:00:00	11160	16	-18	325	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/19 00:00:00	11158	-19	64	034	0310	E	h	c	12	25	Beta-Gamma-Delta	REGIONS WITH SUNSPOTS
2011/02/19 00:00:00	11161	12	02	331	0200	E	a	i	12	28	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/19 00:00:00	11162	18	06	336	0260	D	a	i	07	18	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/19 00:00:00	11159	19	70	040	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/19 00:00:00	11160	16	-04	326	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/20 00:00:00	11158	-19	78	035	0280	D	k	c	12	10	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/20 00:00:00	11161	11	15	332	0250	E	k	c	15	19	Beta-Gamma-Delta	REGIONS WITH SUNSPOTS
2011/02/20 00:00:00	11162	18	19	336	0150	D	a	i	08	20	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/20 00:00:00	11159	19	84	041	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/20 00:00:00	11160	16	10	327	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/20 00:00:00	11150	-23	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/20 00:00:00	11153	15	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/21 00:00:00	11158	-21	88	031	0200	D	s	i	10	10	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/21 00:00:00	11161	11	28	331	0260	E	k	c	15	39	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/02/21 00:00:00	11162	18	32	335	0160	D	s	i	09	24	Beta	REGIONS WITH SUNSPOTS
2011/02/21 00:00:00	11160	16	24	328	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/21 00:00:00	11150	-23	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
